source_type,family,label,p,q,expected_pq,torus_status,scenario,scenario_status,epistemic_label,parity,allowed_n,holonomy_model,attachment,chirality,phi_turns,phi_integer_error,center_n0,selected_n_core,selected_degenerate,E_selected,C_T,L_est,energy_prefactor,SL_torus_round,SL_phys_signed,SL_phys_abs,matches_pq,matches_pq_plus_1,gate_pass_FR,gate_pass_attachment,gate_pass_energy,gate_pass_integer_holonomy,notes
ideal,torus,ideal:7:1:1,2,7,14,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,18.6009190288653,1.0611953512375918,13,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
ideal,torus,ideal:7:1:1,2,7,14,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.232097033710101e-32,1.0,18.6009190288653,1.0611953512375918,13,14,14,True,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
ideal,torus,ideal:7:1:1,2,7,14,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.232097033710101e-32,1.0,18.6009190288653,1.0611953512375918,13,-14,14,True,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
ideal,torus,ideal:7:1:1,2,7,14,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.2642387036535117,1.0,18.6009190288653,1.0611953512375918,13,16,16,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,21.01683357700435,0.939209454642894,15,15,15,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",0.939209454642894,1.0,21.01683357700435,0.939209454642894,15,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,21.01683357700435,0.939209454642894,15,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,4.6306601286357885e-32,1.0,21.01683357700435,0.939209454642894,15,16,16,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,4.6306601286357885e-32,1.0,21.01683357700435,0.939209454642894,15,-16,16,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
ideal,torus,ideal:9:1:1,2,9,18,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.23386409341553535,1.0,21.01683357700435,0.939209454642894,15,18,18,True,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,23.596911080559703,0.8365166413006,-19,-19,19,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",0.8365166413006,1.0,23.596911080559703,0.8365166413006,-19,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,23.596911080559703,0.8365166413006,-19,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,4.1243454680551984e-32,1.0,23.596911080559703,0.8365166413006,-19,-20,20,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,4.1243454680551984e-32,1.0,23.596911080559703,0.8365166413006,-19,20,20,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
ideal,torus,ideal:K11a367,2,11,22,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.2082934802004908,1.0,23.596911080559703,0.8365166413006,-19,-16,16,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,13.95881258901424,1.414103719517928,6,6,6,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.414103719517928,1.0,13.95881258901424,1.414103719517928,6,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,13.95881258901424,1.414103719517928,6,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,6.972069626595703e-32,1.0,13.95881258901424,1.414103719517928,6,7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,6.972069626595703e-32,1.0,13.95881258901424,1.414103719517928,6,-7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1.fseries,2,3,6,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.35211324026368374,1.0,13.95881258901424,1.414103719517928,6,9,9,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,14.510584212903058,1.3603317766231822,1,1,1,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.3603317766231822,1.0,14.510584212903058,1.3603317766231822,1,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,14.510584212903058,1.3603317766231822,1,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,6.706953479424192e-32,1.0,14.510584212903058,1.3603317766231822,1,2,2,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,6.706953479424192e-32,1.0,14.510584212903058,1.3603317766231822,1,-2,2,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1p.fseries,2,3,6,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.3387239727109491,1.0,14.510584212903058,1.3603317766231822,1,4,4,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.741075738545096,1.1126275031503519,6,6,6,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.1126275031503519,1.0,17.741075738545096,1.1126275031503519,6,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,17.741075738545096,1.1126275031503519,6,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.48567712068113e-32,1.0,17.741075738545096,1.1126275031503519,6,7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.48567712068113e-32,1.0,17.741075738545096,1.1126275031503519,6,-7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/3_1/knot.3_1u.fseries,2,3,6,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.2770453609119409,1.0,17.741075738545096,1.1126275031503519,6,9,9,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.503364774385858,1.1277379553367222,10,10,10,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.1277379553367222,1.0,17.503364774385858,1.1277379553367222,10,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,17.503364774385858,1.1277379553367222,10,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.560177401868873e-32,1.0,17.503364774385858,1.1277379553367222,10,11,11,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.560177401868873e-32,1.0,17.503364774385858,1.1277379553367222,10,-11,11,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1.fseries,2,5,10,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.2808078786167993,1.0,17.503364774385858,1.1277379553367222,10,13,13,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.125776886014272,1.1526022400945033,4,4,4,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.1526022400945033,1.0,17.125776886014272,1.1526022400945033,4,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,17.125776886014272,1.1526022400945033,4,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.682767790504474e-32,1.0,17.125776886014272,1.1526022400945033,4,5,5,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.682767790504474e-32,1.0,17.125776886014272,1.1526022400945033,4,-5,5,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1p.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.2869991103857715,1.0,17.125776886014272,1.1526022400945033,4,7,7,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,28.514666203242655,0.6922475845056182,10,10,10,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",0.6922475845056182,1.0,28.514666203242655,0.6922475845056182,10,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,28.514666203242655,0.6922475845056182,10,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,3.413044100938505e-32,1.0,28.514666203242655,0.6922475845056182,10,11,11,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,3.413044100938505e-32,1.0,28.514666203242655,0.6922475845056182,10,-11,11,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/5_1/knot.5_1u.fseries,2,5,10,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.17237034078948352,1.0,28.514666203242655,0.6922475845056182,10,13,13,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.2556218507424,1.1439291480144171,14,14,14,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.1439291480144171,1.0,17.2556218507424,1.1439291480144171,14,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
